entity_urn,United States Sales,United States Engineering,description,country_multiplier,sales_ratio,adj_hc_ratio,investor_1,investor_2,Prior VC Backed Founder_count,Deep Technical Background_count,Prior Exit_count,Elite Industry Experience_count,company_region,headcount_0m,headcount_growth_1m,headcount_growth_3m,headcount_growth_6m,headcount_growth_12m,headcount_monotonicity,headcount_concavity,max_headcount,earliest_valid_month,num_valid_months,headcount_volatility_score,trailing_growth_avg,trailing_growth_std,trailing_growth_min,trailing_growth_max,current_max_ratio,linkedin_follower_count_0m,linkedin_follower_growth_1m,linkedin_follower_growth_3m,linkedin_follower_growth_6m,linkedin_follower_growth_12m,linkedin_employees,linkedin_follower_count_max,linkedin_follower_peak_month,linkedin_current_peak_count_ratio,linkedin_follower_count_volatility,linkedin_follower_trend,followers_per_linkedin_employee,twitter_follower_count_0m,twitter_follower_count_max,twitter_follower_peak_month,twitter_current_peak_ratio,twitter_follower_count_volatility,twitter_follower_trend,emps/year,emps/funds_m,adj_emp_delta_6m,adj_emp_delta_12m,emp_highlight_count,funding_total,last_funding_type,last_funding_total,funding_stage,years_since_funding,hc_adds_since_funding,adj_hc_ratio,years_since_founding,dominant_function,business_function_entropy,dominant_emp_role,emp_role_entropy,ownership_status,gpt_sector,top_region,num_investors,employee_highlight_YC Backed Founder,employee_highlight_Prior VC Backed Executive,employee_highlight_Founder Turned Operator,employee_highlight_Current Student,employee_highlight_HBCU Alum,employee_highlight_Jack of All Trades,employee_highlight_money_club_count,employee_highlight_seasoned_count,employee_highlight_top_institution_experience_count,num_unique_vc_backers
urn:harmonic:company:474443,0,0,"Hello Watt offers a platform for managing energy consumption, providing tools to monitor, analyze, and reduce energy usage, as well as compare and switch energy providers. The platform utilizes data from smart meters and offers solutions for home renovation, including insulation, eco-friendly heating systems, and self-consumption solar panels.",0.0,0.35645472061657035,0.6,0,0,0,1,0,0,Europe,181.0,0.950276255607605,0.9885057210922241,1.0177514553070068,1.365079402923584,0.75,0.45454545454545453,173.0,17,18,0.1706422715016501,1.0946987746949475,0.09277558233164532,1.0,1.246031746031746,1.046242774566474,8163.0,1.0,1.0419964790344238,1.116995096206665,1.4328594207763672,173.0,8163.0,0,1.0,1038.216087233698,187.77812177502588,3.875047169495369,730.0,730.0,0,1.0,55.29812250828392,8.470588235294146,21.238159675236805,13.181446286679291,1.7999999999999998,27.599999999999998,2,13.048644,SERIES_UNKNOWN,13048644.0,SEED,1.1718001368925393,46.0,0.6,8.098630136986301,sales,1.3021649329044742,Engineering,1.6282890692336007,PRIVATE,Other,Europe,2,0,0,0,0,0,0,0,0,1,2
urn:harmonic:company:647291,1,13,"Stavvy provides a digital transaction platform tailored for real estate, offering solutions for eClosing, loss mitigation, foreclosure, and home equity closing. The platform utilizes technologies such as remote online notarization to enhance transaction efficiency and user experience.",1.0,0.04633204633204633,0.9885496183206107,2,0,0,2,0,0,North America,131.0,0.9923664331436157,0.9848484992980957,0.9219858050346375,0.8441558480262756,0.16666666666666666,0.45454545454545453,131.0,17,18,0.06203895297675342,0.9750941092744175,0.06507641636086166,0.8597560975609756,1.0689655172413792,1.0,6481.0,1.0,1.0153533220291138,1.0453225374221802,1.1581486463546753,131.0,6481.0,0,1.0,617.5096543396018,110.7440660474718,3.921444135739763,188.0,188.0,0,1.0,0.6467616667635545,0.06604747162023136,18.53515625,2.260869565217391,-10.874045801526718,-23.72519083969466,13,57.5,SERIES_UNKNOWN,25500000.0,SERIES_B,2.086242299794661,-16.0,0.9885496183206107,7.013698630136986,business_development,1.3573399550452234,Engineering,1.359333849320777,PRIVATE,Other,North America,15,0,5,0,0,0,2,0,14,6,15
urn:harmonic:company:682919,0,0,"Showplace offers a service for setting up vacation rentals that combines expert design assistance with a selection of host-tested products, aimed at improving operational efficiency and guest satisfaction. The service includes various installation options to accommodate different budgets and preferences.",1.0,0.04878048780487805,1.0,0,0,4,0,0,1,North America,26.0,0.9615384340286255,0.9615384340286255,1.0,1.0416666269302368,0.4166666666666667,0.5454545454545454,25.0,17,18,0.05811836557697651,1.0261274581564437,0.0786239060508966,0.9166666666666666,1.173913043478261,1.04,802.0,1.0,1.0483660697937012,1.137588620185852,1.542307734489441,20.0,802.0,0,1.0,117.94272732180046,21.57585139318887,3.716008121502189,10.0,10.0,0,1.0,0.4714045207910317,0.03508771929824572,4.986338797814208,10.0,0.0,1.0,9,2.5,SEED,2000000.0,SEED,2.6091718001368926,2.0,1.0,5.013698630136986,business_development,0.8239592165010823,Operations,1.438882950216986,PRIVATE,Other,North America,9,0,2,1,0,0,0,3,6,3,9
urn:harmonic:company:703091,0,9,"TruU offers a passwordless identity solution powered by TruPresence™ and Tru Identity Cloud™, combining continuous AI engine, behavioral, and environmental signals for secure authentication. The product enables seamless authentication based on machine learning and proximity, unifying access to physical and digital resources across the enterprise.",1.0,0.04065040650406504,0.638961038961039,0,0,2,10,0,0,North America,78.0,0.9102563858032227,0.9220778942108154,1.014285683631897,1.0289855003356934,0.5833333333333334,0.36363636363636365,77.0,17,18,0.1009140734773598,1.0515053249889172,0.08811318379670964,0.8985507246376812,1.1666666666666667,1.0129870129870129,2496.0,1.0,1.0399999618530273,1.0995594263076782,1.4230331182479858,77.0,2496.0,0,1.0,362.41578692763795,66.12177502579988,3.5090223904280604,42.0,42.0,0,1.0,0.0,-1.3454299173962197e-15,9.13787023977433,1.8122415641431417,0.638961038961039,1.277922077922078,37,39.178,SERIES_A,23000000.0,SERIES_A,2.726899383983573,9.0,0.638961038961039,7.76986301369863,business_development,1.040839837423239,Engineering,1.589365763927776,PRIVATE,Cybersecurity,Europe,4,0,12,0,1,0,1,0,39,19,4
urn:harmonic:company:715960,0,0,"Zencargo provides a digital platform for managing international freight across various transportation modes, including ocean, air, and rail, with additional services like trucking and cargo insurance. The platform offers features such as instant quoting, streamlined booking, and 24/7 visibility through an online dashboard to improve shipping efficiency.",0.6,0.12345679012345678,0.627906976744186,1,0,0,1,0,5,Europe,142.0,0.9718309640884399,0.9857142567634583,0.9650349617004395,0.8903225660324097,0.16666666666666666,0.45454545454545453,138.0,17,18,0.08719398572183269,0.9702123416722334,0.032143278549576514,0.9166666666666666,1.013986013986014,1.0289855072463767,21461.0,1.0,1.0077952146530151,1.0182188749313354,1.069467306137085,129.0,21461.0,0,1.0,605.4342146222775,111.91950464396307,5.120173119147181,470.0,470.0,0,1.0,16.489747260218465,1.9969040247678118,17.22640218878249,1.9449877138085883,-3.1395348837209305,-10.674418604651162,11,70.951605,DEBT,244000.0,SERIES_B,1.2402464065708418,-26.0,0.627906976744186,8.01095890410959,business_development,1.1773639707688683,Operations,1.570353099932987,PRIVATE,Other,Europe,8,0,5,0,0,0,0,0,12,2,10
urn:harmonic:company:721387,1,0,"HopSkip provides a platform that facilitates the sourcing and contracting of hotel room blocks and function spaces, streamlining the request for proposal (RFP) process for meetings and hospitality professionals. The technology incorporates advanced data reporting and analytics to enhance the booking experience for corporate events.",1.0,0.13333333333333333,1.0,0,0,0,0,0,2,North America,16.0,0.8125,0.8666666746139526,1.1818181276321411,1.625,0.75,0.6363636363636364,15.0,17,18,0.29551583104594,1.1981060606060605,0.2561189763454557,0.8888888888888888,1.875,1.0666666666666667,3349.0,1.0,1.0426526069641113,1.465004324913025,1.9584795236587524,15.0,3349.0,0,1.0,641.3881595740836,110.48503611971107,5.412835819990629,7.0,7.0,0,1.0,0.3834824944236852,0.046439628482972194,2.2845450168512276,2.9220056017095084,2.0,5.0,13,4.448999,SEED,2999999.0,SEED,0.5886379192334018,5.0,1.0,5.69041095890411,business_development,1.1685184057430877,Advisor,1.6094379124341005,PRIVATE,Other,North America,2,0,5,0,0,0,0,0,11,6,2
urn:harmonic:company:794297,0,0,"Assured Allies offers a platform that utilizes data science and personalized technology to generate custom aging forecasts and implement evidence-based wellness programs, providing tailored recommendations for individuals as they age. The solution emphasizes proactive engagement and targeted interventions, collaborating with insurance companies to enhance support for policyholders.",1.0,0.010869565217391304,0.7931034482758621,0,0,1,1,1,0,North America,118.0,0.9406779408454895,0.9327731132507324,1.0183485746383667,0.9652174115180969,0.5,0.45454545454545453,116.0,17,18,0.03369115371299949,1.010978544436753,0.04266070483121812,0.9565217391304348,1.091743119266055,1.0172413793103448,11818.0,1.0,1.0081037282943726,1.037941336631775,1.1721880435943604,116.0,11818.0,0,1.0,1220.6464054175656,221.06088751289997,4.6335565569756625,155.0,155.0,0,1.0,1.8470962903655979,0.1919504643962879,13.84654818865345,1.7076923076923076,1.5862068965517242,-3.1724137931034484,18,65.0,SERIES_B,42500000.0,SERIES_B,1.8617385352498288,5.0,0.7931034482758621,8.016438356164384,business_development,1.3446392383023293,Operations,1.605265331769281,PRIVATE,Other,North America,13,0,11,0,0,0,0,0,18,6,14
urn:harmonic:company:794897,2,6,"The product is an AI-driven sales enablement platform that centralizes sales content and provides in-app training and coaching to improve sales efficiency. It utilizes technologies such as embedded knowledge delivery, real-time alerts, a Chrome extension, knowledge assessments, and analytics, while integrating with various tools to facilitate onboarding and change management.",1.0,0.08025682182985554,0.9734375,0,1,1,2,0,1,North America,100.0,0.9900000095367432,0.9900000095367432,1.0,0.9166666865348816,0.3333333333333333,0.36363636363636365,99.0,17,18,0.07582481518376802,0.9673631276329792,0.041007590632707626,0.9152542372881356,1.0309278350515463,1.0101010101010102,22465.0,1.0,1.01422119140625,1.0397093296051025,1.1149436235427856,64.0,22465.0,0,1.0,1013.2916013078593,188.0000000000007,5.863675563817471,1145.0,1145.0,0,1.0,0.3834824944236852,0.04643962848299465,14.27696562623469,1.555014602451014,0.0,-8.760937499999999,27,63.664997,SERIES_B,45000000.0,SERIES_B,2.9897330595482545,-19.0,0.9734375,6.934246575342466,business_development,1.3688822216058334,Engineering,1.5692382874217354,PRIVATE,Other,Asia,15,0,11,0,0,0,1,1,22,12,15
urn:harmonic:company:802381,1,5,"Pipedream provides an autonomous underground logistics system that employs a network of underground tubes for the rapid delivery of consumer products, targeting emission-free operations. The technology aims to achieve hyperlogistics, facilitating deliveries in single-digit minutes or seconds.",1.0,0.032467532467532464,0.9935483870967742,0,0,3,1,0,0,North America,32.0,1.03125,1.100000023841858,1.2222222089767456,1.5714285373687744,0.9166666666666666,0.36363636363636365,33.0,17,18,0.15966915127482867,1.104677209624736,0.07804331875912138,1.0,1.2380952380952381,0.9696969696969697,4335.0,1.0,1.0287138223648071,1.132741093635559,2.434025764465332,31.0,4335.0,0,1.0,1152.6330087851798,205.76160990712086,4.947615332624743,7288.0,7288.0,0,1.0,913.0688754096429,156.96594427244594,6.578372474057892,1.3666198302583628,5.961290322580645,11.92258064516129,7,24.147169,SEED,13000000.0,SEED,0.731006160164271,5.0,0.9935483870967742,5.016438356164383,business_development,0.908908734898781,Engineering,1.2130075659799042,PRIVATE,Infrastructure,North America,12,0,2,0,0,0,0,2,3,0,12
urn:harmonic:company:1401848,0,1,"Ravin AI provides a digital vehicle inspection system that employs DeepDetect™ technology, utilizing deep learning and computer vision to automate inspections through standard mobile devices or CCTV cameras. This system is designed to efficiently identify vehicle damage and enhance processes related to fleet monitoring and insurance claims.",1.0,0.027700831024930747,0.6333333333333333,0,0,1,3,0,0,North America,58.0,0.982758641242981,0.982758641242981,1.0363636016845703,1.0363636016845703,0.5,0.5454545454545454,57.0,17,18,0.04545471323698973,1.0215300695356968,0.051624170999822805,0.9636363636363636,1.1454545454545455,1.0175438596491229,6770.0,1.0,1.0077403783798218,1.0177390575408936,1.0478254556655884,57.0,6770.0,0,1.0,180.47884745610764,32.338493292053684,4.78558934958373,99.0,100.0,15,0.99,0.3834824944236852,-0.04643962848297043,8.120608899297425,1.912751677852349,1.2666666666666666,1.2666666666666666,12,29.8,SERIES_UNKNOWN,10800000.0,SERIES_A,1.9329226557152634,3.0,0.6333333333333333,7.019178082191781,business_development,1.1685184057430877,Engineering,1.3876860499686,PRIVATE,Vertical Software,Europe,6,0,5,0,0,0,0,1,10,6,7
urn:harmonic:company:1430852,0,0,Flowlity provides an AI-driven supply chain planning solution that automates planning processes and enhances inventory management through probabilistic forecasting. The technology utilizes both internal and external data to optimize replenishment strategies and improve operational efficiency.,0.0,0.07575757575757576,0.6,0,0,0,1,0,2,Europe,22.0,1.0,1.2222222089767456,1.0,0.9166666865348816,0.25,0.6363636363636364,22.0,17,18,0.09527216159152568,0.9575719932241672,0.061145094008710196,0.8181818181818182,1.0476190476190477,1.0,5498.0,1.0,1.0110334157943726,1.0750880241394043,1.2893996238708496,22.0,5498.0,0,1.0,542.0006511825912,98.1114551083593,5.525090685912825,232.0,276.0,1,0.8405797101449275,15.700318468107582,1.6749226006191957,3.7004608294930876,3.2676433058390852,0.0,-1.2,7,6.732681,SEED,5506681.0,SEED,2.8528405201916494,-5.0,0.6,5.945205479452055,business_development,1.3760552852604169,Engineering,1.8224362127868812,PRIVATE,Other,Europe,5,0,4,0,0,0,0,0,10,2,5
urn:harmonic:company:1431116,0,0,"Closed Loop Medicine specializes in developing prescription combination products that integrate drug therapy with digital care solutions, emphasizing personalized dose optimization to improve patient outcomes. Their proprietary platform facilitates precision medicine by combining pharmaceuticals with software, aiming to enhance treatment efficacy and lower healthcare costs.",0.6,0.03125,0.6153846153846154,0,0,2,1,0,0,Europe,53.0,0.9433962106704712,0.9259259104728699,1.0,1.0416666269302368,0.4166666666666667,0.5454545454545454,52.0,17,18,0.07508145280390295,1.039644785450412,0.0929539749473011,0.9166666666666666,1.2045454545454546,1.0192307692307692,4320.0,1.0,1.018147587776184,1.0732918977737427,1.9363514184951782,52.0,4320.0,0,1.0,966.7549266671953,172.37048503611982,4.431732130715002,396.0,396.0,0,1.0,12.175191748701417,2.0722394220846194,6.290934160634264,2.2754171260544225,0.0,1.2307692307692308,20,21.973993,SERIES_UNKNOWN,17800000.0,SEED,3.2032854209445585,3.0,0.6153846153846154,7.947945205479452,business_development,1.4224959467562135,Operations,1.3229646733203615,PRIVATE,Other,North America,11,0,14,2,0,0,0,2,29,3,11
urn:harmonic:company:1472212,0,0,"Beamy provides a SaaS management platform that includes a web browser extension designed to monitor and manage SaaS applications within organizations, facilitating governance and collaboration between IT and business teams. The platform leverages real-time insights and user engagement to enhance compliance, optimize technology adoption, and ensure data privacy and security.",0.0,0.19553072625698326,0.6067796610169491,0,0,4,0,0,1,Europe,57.0,0.9473684430122375,0.931034505367279,1.0188679695129395,0.9818181991577148,0.4166666666666667,0.5454545454545454,59.0,17,18,0.033191124380783886,1.00759470746437,0.06151483990017474,0.9122807017543859,1.0961538461538463,0.9661016949152542,3941.0,1.0,1.0464683771133423,1.0929007530212402,1.2156076431274414,59.0,3941.0,0,1.0,296.6666060806283,54.84932920536644,4.216512196196308,3.0,3.0,0,1.0,0.0,1.261340547558956e-16,6.877180739706908,4.100322125862121,0.6067796610169491,-0.6067796610169491,13,13.169697,SERIES_A,9000000.0,SERIES_A,2.7433264887063653,-2.0,0.6067796610169491,7.852054794520548,business_development,1.3964969866184636,Advisor,1.9662772948803826,PRIVATE,Other,Europe,7,0,5,0,0,0,0,3,17,3,7
urn:harmonic:company:1525744,0,0,"Gleamer provides AI-driven solutions for radiology that enhance diagnostic accuracy and automate measurements, particularly in bone trauma and chest imaging. The technologies utilized are designed to improve workflow efficiency and user experience in clinical environments.",0.0,0.4970178926441352,0.6060240963855421,0,0,2,4,0,1,Europe,89.0,0.966292142868042,1.0487804412841797,1.0750000476837158,1.0886075496673584,0.6666666666666666,0.5454545454545454,86.0,17,18,0.05974372960162526,1.0300180041152263,0.04307495011538483,0.9493670886075949,1.1125,1.0348837209302326,13109.0,1.0,1.052847146987915,1.1412030458450317,1.4088125228881836,83.0,13109.0,0,1.0,1722.1597247778902,321.1950464396282,5.068525256442837,268.0,268.0,0,1.0,23.93373204102872,4.068111455108362,12.110339506172838,1.7381535186906982,3.6361445783132527,4.242168674698795,9,49.477793,SERIES_UNKNOWN,4739881.0,SERIES_B,0.11225188227241616,-3.0,0.6060240963855421,7.101369863013699,sales,1.281323162636852,Engineering,1.9227907692890285,PRIVATE,Other,Europe,15,0,1,0,0,0,0,1,9,1,13
urn:harmonic:company:1572185,0,1,"Iktos provides an AI-driven platform for drug discovery that integrates generative AI for molecular design with robotic automation for synthesis and biological testing. Key technologies include the Makya platform for generating novel molecules and the Spaya system for optimizing synthetic routes, which together streamline the drug development process.",0.0,0.018656716417910446,0.6380952380952382,0,0,3,0,0,2,Europe,85.0,0.9529411792755127,0.9759036302566528,1.0125000476837158,1.2272727489471436,0.9166666666666666,0.5454545454545454,84.0,17,18,0.10936816164989951,1.0669043740836293,0.04893598180264108,1.0153846153846153,1.1363636363636365,1.0119047619047619,7759.0,1.0,1.0665291547775269,1.1373497247695923,1.4505515098571777,84.0,7759.0,0,1.0,1075.5419427378158,199.27554179566573,4.536559894369353,1136.0,1136.0,0,1.0,4.314438443756884,0.6357069143447212,9.792977807220934,4.637536183517269,0.6380952380952382,9.571428571428573,23,17.466171,SERIES_A,16519171.0,SERIES_A,1.8535249828884326,17.0,0.6380952380952382,8.271232876712329,business_development,1.106956616892023,Engineering,1.6604220071389495,PRIVATE,Other,Europe,4,0,11,1,0,0,0,1,19,8,4
urn:harmonic:company:1572208,0,0,"CryptoNext offers a Quantum Safe Software Suite that supports the post-quantum remediation of IT and operational technology systems, facilitating a multi-layer migration process for applications, data, and infrastructure. The suite comprises various components, including libraries, services, tools, and applications, aimed at ensuring long-term agility and security against quantum computing threats.",0.0,0.13333333333333333,0.6,0,0,0,3,0,0,Europe,25.0,0.9599999785423279,1.0,1.2000000476837158,1.7142857313156128,0.75,0.5454545454545454,25.0,17,18,0.28891582261625043,1.1584866522366524,0.1267253259267889,1.0,1.3333333333333333,1.0,4478.0,1.0,1.1197799444198608,1.2823597192764282,2.0125842094421387,25.0,4478.0,0,1.0,850.9463628327585,151.99174406604754,5.193623295433371,172.0,172.0,0,1.0,6.336170675063086,1.0371517027863777,3.987255348202094,2.0028632599353493,2.4,6.0,6,11.982845,SERIES_A,11982845.0,SERIES_A,1.1279945242984257,10.0,0.6,6.019178082191781,business_development,0.8018185525433373,Engineering,1.240684291953396,PRIVATE,Other,Europe,3,0,3,0,0,0,0,0,8,0,3
