entity_urn,ownership_status,headcount,twitter_follower_count,linkedin_follower_count,funding_total,funding_stage,gpt_sector,domain,name,city,country,years_since_founding,investors,highlights,is_target,similarity_score
urn:harmonic:company:2161499,PRIVATE,79,70.0,2350,22.525,SERIES_A,Vertical Software,utilizecore.com,UtilizeCore,New York,United States,5.019178082191781,"['Kearny Jackson' 'Mantis Venture Capital' 'ReTool Ventures' 'FirstMark'
 'Mana Ventures' 'Joseph Osnoss' 'boldstart ventures' 'S12F' 'Joe Osnoss'
 'Robert Harteveldt' 'Jason Droege' 'Russ Morton' 'Jason Warner'
 'Joyce Reitler' 'Jason Harinstein' 'Lee Feldman' 'Vivek Sodera'
 'Caryn Effron']","['Caryn Effron', 'FirstMark', 'Jason Droege', 'Jason Harinstein', 'Jason Warner', 'Joe Osnoss', 'Joseph Osnoss', 'Joyce Reitler', 'Kearny Jackson', 'Lee Feldman', 'Mana Ventures', 'Mantis VC', 'Mantis Venture Capital', 'ReTool Ventures', 'Robert Harteveldt', 'Russ Morton', 'S12F', 'Vivek Sodera', 'boldstart ventures']",0,9.2098606e-05
urn:harmonic:company:2107623,PRIVATE,85,6197.0,18948,38.0,SERIES_A,Horizontal Software,voiceflow.com,Voiceflow,San Francisco,United States,6.010958904109589,"['Google' 'OpenView' 'Felicis' 'True Ventures' 'Craft Ventures'
 'Google Assistant Investment' 'Amazon Alexa Fund' 'Amazon'
 'Operator Collective 🔆' 'Ripple Ventures' 'N49P' 'Vlad Magdalin'
 'Cathy Pearl' 'Kevin Hartz' 'Clark Valberg' 'Julia Hartz' 'Dylan Field'
 'Tommy Leep' 'Matt Cohen' 'Ryan Hoover']","['Amazon', 'Amazon Alexa Fund', 'Cathy Pearl', 'Clark Valberg', 'Craft Ventures', 'Dylan Field', 'Felicis', 'Google', 'Google Assistant Investment', 'Julia Hartz', 'Kevin Hartz', 'Matt Cohen', 'N49P', 'OpenView', 'Operator Collective 🔆', 'Ripple Ventures', 'Ryan Hoover', 'Tommy Leep', 'True Ventures', 'Vlad Magdalin']",0,9.205418e-05
urn:harmonic:company:41023497,PRIVATE,11,49.0,3589,7.2,SEED,,log10.io,Log10.io,San Francisco,United States,2.0164383561643837,['515 Ventures' 'Quiet Capital' 'TQ Ventures' 'Essence Venture Capital'],"['515 Ventures', 'Essence Venture Capital', 'Quiet Capital', 'TQ Ventures']",0,9.203276e-05
urn:harmonic:company:10781,PRIVATE,54,262.0,4493,440.12,VENTURE_UNKNOWN,FinTech,ledgerinvesting.com,Ledger,New York,United States,8.819178082191781,"['500 Global' 'MassMutual' 'Page One Ventures' 'Rising Tide VC '
 'Allegis Capital' 'Y Combinator' ""Ontario Teachers'\u200b Pension Plan""
 'Amwins' 'bossa invest' 'WestCap' 'CSC Upshot Ventures'
 'Crosscut Ventures' 'Accel' 'SignalFire' 'Intact Ventures'
 'Garrett Koehn' 'Jeff Heitzman']","['500 Global', 'Accel', 'Allegis Capital', 'Amwins', 'CSC Upshot Ventures', 'Crosscut Ventures', 'Garrett Koehn', 'Intact Ventures', 'Jeff Heitzman', 'MassMutual', ""Ontario Teachers'\u200b Pension Plan"", 'Page One Ventures', 'Rising Tide VC ', 'SignalFire', 'WestCap', 'Y Combinator', 'bossa invest']",0,9.197916e-05
urn:harmonic:company:10719196,PRIVATE,26,4890.0,1679,15.0,SEED,Crypto,irreducible.com,Irreducible,San Francisco,United States,3.0082191780821916,"['Jump Crypto' 'Bain Capital Crypto' 'Bain Capital' 'Paradigm'
 'Robot Ventures']","['Bain Capital', 'Bain Capital Crypto', 'Jump Crypto', 'Paradigm', 'Robot Ventures']",0,9.196442e-05
urn:harmonic:company:12524079,PRIVATE,29,,5207,22.63,SERIES_A,Vertical Software,glue.co,Glue,Seattle,United States,5.934246575342466,"['Ride Ventures' 'Frontier Venture Capital' 'Founders Co-op'
 'Moving Capital' 'Greylock' 'Basis Set' 'Gaingels' 'Endeavor Pakistan'
 'Tuesday Capital' 'Tapas Capital' 'Liquid 2 Ventures' 'Endeavor'
 'Sarah Imbach' 'Arik Steinberg' 'Joe Heitzeberg' 'Forest Key']","['Arik Steinberg', 'Basis Set', 'Endeavor', 'Endeavor Pakistan', 'Forest Key', 'Founders Co-op', 'Frontier Venture Capital', 'Gaingels', 'Greylock', 'Joe Heitzeberg', 'Liquid 2 Ventures', 'Moving Capital', 'Ride Ventures', 'Sarah Imbach', 'Tapas Capital', 'Tuesday Capital']",0,9.1839895e-05
urn:harmonic:company:11023360,PRIVATE,11,13.0,739,3.0,PRE_SEED,,capitaliz.com,Capitaliz,Denver,United States,3.9287671232876713,['Madison Marcus'],['Madison Marcus'],0,9.1777205e-05
urn:harmonic:company:12887072,PRIVATE,33,,806,0.0,VENTURE_UNKNOWN,Vertical Software,joinband.com,BAND,Boston,United States,3.010958904109589,[],,0,9.171754e-05
urn:harmonic:company:1447966,PRIVATE,29,5910.0,1350,4.6,SEED,Horizontal Software,untitled.stream,[untitled],New York,United States,5.010958904109589,['Shine Capital' 'Looking Glass Capital' 'Not Boring' 'General Catalyst'],"['General Catalyst', 'Looking Glass Capital', 'Not Boring', 'Shine Capital']",0,9.1646725e-05
urn:harmonic:company:11256365,PRIVATE,73,2461.0,4663,50.0,SERIES_A,Infrastructure,ngrok.com,ngrok,San Francisco,United States,9.452054794520548,['Coatue' 'Lightspeed Venture Partners'],"['Coatue', 'Lightspeed Venture Partners']",0,9.159902e-05
urn:harmonic:company:18704280,PRIVATE,28,696.0,379,15.0,SEED,,rent.app,Rent App,,United States,3.0164383561643837,['Slow Ventures' 'Not Boring' 'Thrive Capital' 'Khosla Ventures'],"['Khosla Ventures', 'Not Boring', 'Slow Ventures', 'Thrive Capital']",0,9.1581634e-05
urn:harmonic:company:12845562,PRIVATE,47,,77,0.414,SEED,Crypto,gmicomputing.io,General Mint Inc.,New York,United States,4.016438356164383,['Delta Blockchain Fund' 'IVC' 'Headline' 'HOF Capital' 'C² Ventures'],"['C² Ventures', 'Delta Blockchain Fund', 'HOF Capital', 'Headline', 'IVC']",0,9.145762e-05
urn:harmonic:company:1592383,PRIVATE,48,,862,12.5,SEED,Infrastructure,landbase.com,Landbase,San Francisco,United States,1.6876712328767123,"['Inovia Capital' 'A*' '8VC' 'General Catalyst' 'CIBC Innovation Banking'
 'Picus Capital' 'firstminute capital']","['8VC', 'A*', 'CIBC Innovation Banking', 'General Catalyst', 'Inovia Capital', 'Picus Capital', 'firstminute capital']",0,9.143591e-05
urn:harmonic:company:1895238,PRIVATE,31,,1715,64.015,SERIES_B,Healthcare Software,pictorlabs.ai,PictorLabs Inc,Los Angeles,United States,5.586301369863014,['Insight Partners' 'SCC Soft Computer' 'Koç Holding' 'M Ventures'],"['Insight Partners', 'Koç Holding', 'M Ventures', 'SCC Soft Computer']",0,9.14149e-05
urn:harmonic:company:5149437,PRIVATE,37,3388.0,12093,9.0,SEED,Ecommerce,arenaclub.com,Arena Club,Los Angeles,United States,4.010958904109589,"['Elysian Park Ventures' 'BAM Ventures' 'M13' 'defy.vc'
 'Lightspeed Venture Partners']","['BAM Ventures', 'Elysian Park Ventures', 'Lightspeed Venture Partners', 'M13']",0,9.137516e-05
urn:harmonic:company:2107655,PRIVATE,72,29.0,1429,19.599989,SEED,Climate Tech Software,kingenergy.com,King Energy,Durango,United States,6.013698630136986,"['Mangrove Capital Partners' 'Next Frontier Capital' 'Blackhorn Ventures'
 'Active Impact Investments' 'ArcTern Ventures' 'Sunstone Credit'
 'Dídac Lee' 'Marc Ingla']","['Active Impact Investments', 'ArcTern Ventures', 'Blackhorn Ventures', 'Dídac Lee', 'Mangrove Capital Partners', 'Marc Ingla', 'Next Frontier Capital']",0,9.133674e-05
urn:harmonic:company:3507132,PRIVATE,10,88.0,958,2.43,PRE_SEED,Cybersecurity,1fort.com,1Fort,New York,United States,3.010958904109589,"['8-Bit Capital' 'Connetic Ventures' 'Village Global'
 'BrokerTech Ventures' 'Operator Partners' 'Company' 'ODF'
 'Character Capital' 'Company Ventures' 'Artie Minson' 'Ben Porterfield']","['8-Bit Capital', 'BrokerTech Ventures', 'Character', 'Character Capital', 'Company Ventures', 'Connetic Ventures', 'Operator Partners', 'Village Global']",0,9.119131e-05
urn:harmonic:company:47184280,PRIVATE,8,,627,9.0,SEED,,brevian.ai,BREVIAN,Sunnyvale,United States,2.0082191780821916,['Felicis' 'Travis McPeak' 'Jason Chan' 'Jure Leskovec' 'Opher Kahane'],"['Eric Baldeschwieler', 'Felicis', 'Jason Chan', 'Jure Leskovec', 'Opher Kahane', 'Travis McPeak']",0,9.1148104e-05
urn:harmonic:company:1478396,PRIVATE,10,192.0,1441,5.1,SEED,Infrastructure,aserto.com,Aserto,Redmond,United States,4.2684931506849315,"['Mathias Biilmann' 'Heavybit' 'Essence Venture Capital'
 'Costanoa Ventures' 'Ameet Patel']","['Ameet Patel', 'Costanoa Ventures', 'Essence Venture Capital', 'Heavybit', 'Heavybit Industries', 'Mathias Biilmann']",0,9.113525e-05
urn:harmonic:company:34568726,PRIVATE,11,294.0,3530,4.0,SEED,Horizontal Software,update.ai,UpdateAI,Pasadena,United States,4.287671232876712,"['Andreessen Horowitz' 'Idealabx' 'Umami Capital' 'CS Angel'
 'Zoom Venture' 'Stage Venture Partners' 'Antler' 'PowerPlay Capital'
 'Howard Morgan' 'Ryan Orr']","['Andreessen Horowitz', 'Antler', 'CS Angel', 'Howard Morgan', 'Idealabx', 'PowerPlay Capital', 'Ryan Orr', 'Stage Venture Partners', 'Umami Capital', 'Zoom Venture']",0,9.1122645e-05
urn:harmonic:company:10215710,PRIVATE,100,421800.0,11540,66.5,SERIES_B,,celo.org,Celo,San Francisco,United States,7.010958904109589,"['Andreessen Horowitz' 'R&R Ventures, LLC' '9Yards Capital'
 'Greenfield One' 'Greenfield Capital' 'Nima Capital LLC'
 'Version One Ventures' 'Polychain Capital' 'Curious Endeavors'
 'Social Capital' 'Lakestar' 'a16z crypto' 'Spruce Power'
 'Pactolus Ventures' 'Electric Capital' 'Coinbase' 'SV Angel'
 'Nitesh Banta' 'Jack Dorsey' 'Vijay Pandurangan' 'Linda Xie' 'Elad Gil'
 'Warren Hogarth' 'Julia Popowitz' 'Arianna Simpson' 'Casey Neistat'
 'Naval Ravikant' 'Dr. Tanguy Chau' 'Reid Hoffman']","['Andreessen Horowitz', 'Electric Capital', 'Greenfield Capital', 'Greenfield One']",0,9.10978e-05
urn:harmonic:company:3332713,PRIVATE,57,,5935,32.749999,SERIES_B,Hardware,kinetic.auto,Kinetic,Orange,United States,4.016438356164383,"['Construct Capital' 'Haystack Ventures' 'Automotive Ventures'
 'Allstate Strategic Ventures' 'Liberty Mutual Strategic Ventures'
 'Lux Capital' 'Gokul Rajaram' 'SHAKTI' 'Menlo Ventures' 'HELLA Ventures'
 'Rick Wagoner' 'Gokul Rajaram' 'Qasar Younis']","['Allstate Strategic Ventures', 'Automotive Ventures', 'Construct Capital', 'Gokul Rajaram', 'HELLA Ventures', 'Haystack Ventures', 'Liberty Mutual Strategic Ventures', 'Lux Capital', 'Menlo Ventures', 'Qasar Younis', 'Rick Wagoner', 'SHAKTI']",0,9.077504e-05
urn:harmonic:company:9277,PRIVATE,784,55864.0,156017,430.6,SERIES_F,Crypto,chainalysis.com,Chainalysis,New York,United States,10.26849315068493,"['Pictet Group' 'SVB Equity Capital' 'Prophet' 'Premji Invest'
 'Silicon Valley Bank' 'Buck Stash' 'Techstars' 'Ribbit Capital'
 'Tunistic' 'MUFG Americas' 'BNY Mellon' 'Coatue' '9Yards Capital'
 'Toy Ventures' 'Blackstone' 'Addition' 'Paradigm' 'Sequoia Heritage'
 'Point Nine' 'Benchmark' 'Altimeter' 'FundersClub' 'TimeVentures'
 'Emergence Capital' 'Emergence Capital Partners Limited' 'Sound Ventures'
 'Accel' 'Durable Capital Partners LP' 'SV Angel'
 'Dragoneer Investment Group' 'Converge VC' 'Digital Currency Group'
 'Sozo Ventures' 'GIC' 'Anastasia Bottos']","['9Yards Capital', 'Accel', 'Addition', 'Altimeter', 'Anastasia Bottos', 'BNY Mellon', 'Bank of New York Mellon', 'Benchmark', 'Blackstone', 'Buck Stash', 'Coatue', 'Converge VC', 'Digital Currency Group', 'Dragoneer Investment Group', 'Durable Capital Partners LP', 'Emergence Capital', 'Emergence Capital Partners Limited', 'FundersClub', 'GIC', 'MUFG Americas', 'MUFG Innovation Partners', 'Paradigm', 'Pictet Group', 'Point Nine', 'Point Nine Capital', 'Premji Invest', 'Prophet', 'Ribbit', 'Ribbit Capital', 'SV Angel', 'SVB Equity Capital', 'Sequoia Heritage', 'Silicon Valley Bank', 'Sound Ventures', 'Sozo Ventures', 'Techstars', 'TimeVentures', 'Toy Ventures', 'Tunistic']",0,9.0696216e-05
urn:harmonic:company:3373266,PRIVATE,28,148.0,2453,27.136193,SERIES_A,Data,leapfin.com,Leapfin,San Mateo,United States,10.021917808219179,"['Function' 'Array Ventures' 'Work-Bench' 'Acequia Capital'
 'Crosslink Capital' 'Christopher Liddell' 'FundersClub' 'Bowery Capital'
 'Grace Stanat' 'Owen Van Natta' 'Shruti Gandhi' 'David Zhao'
 'David Bettner']","['Array Ventures', 'Bowery Capital', 'Christopher Liddell', 'Crosslink Capital', 'David Bettner', 'David Zhao', 'Function', 'FundersClub', 'Grace Stanat', 'Owen Van Natta', 'Shruti Gandhi', 'Work-Bench']",0,9.067926e-05
urn:harmonic:company:802784,OUT_OF_BUSINESS,9,609.0,799,4.2,SEED,ERROR - No Description,authentic-artists.ai,Authentic Artists,San Francisco,United States,6.019178082191781,['Craig Donato' 'OVO Fund' 'Bill Silva Ventures'],"['Bill Silva Ventures', 'Craig Donato', 'OVO Fund']",0,9.0652546e-05
urn:harmonic:company:9896648,PRIVATE,108,2916.0,4730,52.75,SERIES_A,Services,beacons.ai,Seekers by Job Search Asia,Kuala Lumpur,Malaysia,11.021917808219179,"['Andreessen Horowitz' 'Atelier' 'basecase capital'
 'Centre Street Partners' 'DVC' 'Y Combinator' 'LvlUp Ventures'
 'CRUSH MUSIC' 'LOUD' 'Mantis Venture Capital' 'Night Ventures' '6MV']","['6MV', 'Andreessen Horowitz', 'Ankur Nagpal', 'Atelier', 'Bryant Chou', 'CRUSH MUSIC', 'Centre Street Partners', 'Crush Music', 'DVC', 'LOUD', 'LvlUp Ventures', 'Mantis Venture Capital', 'Night Ventures', 'Variant', 'Y Combinator', 'basecase capital']",0,9.060942e-05
urn:harmonic:company:688754,PRIVATE,46,5714.0,10335,42.3,SERIES_A,,getcopper.com,Copper,Seattle,United States,5.7534246575342465,"['BIP Ventures' 'Draft Ventures' 'Insight Partners' 'Fortson VC'
 'Springbank' 'Samsung Next' 'Launchpad Capital' 'Index Ventures'
 'Fiat Ventures' 'Alumni Ventures' 'Clocktower Ventures'
 'Restive Ventures' 'Western Technology Investment' 'Oldslip'
 'Sleeping Bear Capital' 'Trajectory Ventures' 'Mana Ventures'
 'Awesome People Ventures' 'Pioneer Square Labs' 'Maven'
 'North 50 Venture Capital' 'Invesco Ltd.' 'Jack Brody' 'Daniel Curran']","['Alumni Ventures', 'Awesome People Ventures', 'BIP Ventures', 'Clocktower Ventures', 'Daniel Curran', 'Draft Ventures', 'Fiat Ventures', 'Fortson VC', 'Index Ventures', 'Insight Partners', 'Invesco Ltd.', 'Invesco Private Capital', 'Jack Brody', 'Launchpad Capital', 'Mana Ventures', 'Maven', 'North 50 Venture Capital', 'Oldslip', 'PSL Ventures', 'Pioneer Square Labs', 'Restive Ventures', 'Samsung Next', 'Sleeping Bear Capital', 'Springbank', 'Trajectory Ventures', 'Western Technology Investment']",0,9.058592e-05
urn:harmonic:company:1543388,PRIVATE,24,1.0,4216,3.466576,SEED,Healthcare Software,nutrix.tech,Nutrix AG,Basel,Switzerland,5.019178082191781,"['Chile Ventures' 'CARLSON EVIG Alfa VC Fund' 'AddVenture VC'
 'CORFO | Chilean Economic Development Agency' 'Simpact Ventures'
 'Innosuisse' 'Add Ventures Capital' 'AddVentures by SCG'
 'Lifetime Ventures' 'Venture Kick']","['Add Ventures Capital', 'AddVenture VC', 'AddVentures by SCG', 'CARLSON EVIG Alfa VC Fund', 'Chile Ventures', 'Innosuisse', 'Lifetime Ventures', 'Simpact Ventures']",0,9.0519774e-05
urn:harmonic:company:680821,PRIVATE,252,43769.0,21537,228.22,EXITED,Vertical Software,conductor.com,Conductor,New York,United States,20.019178082191782,"['Bregal Sagemount' 'Matrix Partners India (aka Z47)' 'Kreos Capital'
 'Blue Cloud Ventures' 'Capital Growth Investments Inc' 'FirstMark'
 'Catalyst Investors' 'Holtzbrinck Digital' 'Matrix Partners']","['Blue Cloud Ventures', 'Bregal Sagemount', 'Capital Growth Investments Inc', 'Catalyst Investors', 'FirstMark', 'Holtzbrinck Digital', 'Investor Growth Capital', 'Iris Capital', 'Matrix Partners', 'Matrix Partners India (aka Z47)']",0,9.038746e-05
urn:harmonic:company:46726757,PRIVATE,18,,1776,4.8,SEED,,finnyai.com,FINNY (YC S24),New York,United States,2.0082191780821916,"['Y Combinator' 'Hanover' 'Crossbeam Venture Partners' 'Liquid 2 Ventures'
 'Maple VC' 'Kunal Kapoor' 'Dan Westgarth' 'Tomer London']","['Crossbeam Venture Partners', 'Dan Westgarth', 'Hanover', 'Kunal Kapoor', 'Liquid 2 Ventures', 'Maple VC', 'Tomer London', 'Y Combinator']",0,9.025155e-05
urn:harmonic:company:10857897,PRIVATE,53,,3861,0.247356,PRE_SEED,,justtraveltour.com,JUST TRAVEL,Orlando,United States,3.9643835616438357,['Grupo Rede+' 'bossa invest' 'Sai do Papel'],"['Grupo Rede+', 'Sai do Papel', 'bossa invest']",0,9.020045e-05
urn:harmonic:company:1805744,ACQUIRED_OR_MERGED,21,2259.0,3625,55.0,EXITED,FinTech,getjuice.com,Creative Juice,San Francisco,United States,4.008219178082192,"['Index Ventures' 'Slow Ventures' 'Night' 'Westbound Equity Partners'
 'Witz Ventures' 'Inspired Capital' 'BoxGroup' 'Acrew Capital'
 '1Sharpe Capital' 'Hugo Amsellem' 'Justin Kan' 'Jimmy Donaldson'
 'Jared Waldrom' 'Preston Arsement' 'Scooter Braun' 'Graham Stephan'
 'Carter Sharer' 'Meena Harris' 'Shelby Church']","['1Sharpe Capital', 'Acrew Capital', 'BoxGroup', 'Carter Sharer', 'Graham Stephan', 'HCGFunds', 'Hugo Amsellem', 'Index Ventures', 'Inspired Capital', 'Jared Waldrom', 'Jimmy Donaldson', 'Justin Kan', 'Meena Harris', 'Night', 'Preston Arsement', 'Scooter Braun', 'Shelby Church', 'Slow Ventures', 'Westbound Equity Partners', 'Witz Ventures']",0,9.014937e-05
urn:harmonic:company:18255234,PRIVATE,43,,8918,36.0288,SERIES_A,Vertical Software,leya.law,Leya (YC W24),Stockholm,Sweden,2.0164383561643837,"['Tim Haley' 'Alt Capital' 'Y Combinator' 'Redpoint'
 'Hummingbird Ventures' 'Redpoint Ventures China' 'Benchmark' 'SV Angel'
 'Wayfinder Ventures' 'Darian Shirazi' 'Yuri Sagalov' 'Terrence Rohan']","['Alt Capital', 'Benchmark', 'Darian Shirazi', 'Hummingbird', 'Hummingbird Ventures', 'Redpoint', 'Redpoint Ventures', 'Redpoint Ventures China', 'SV Angel', 'Terrence Rohan', 'Tim Haley', 'Wayfinder Ventures', 'Y Combinator', 'Yuri Sagalov']",0,9.010184e-05
urn:harmonic:company:4119993,PRIVATE,48,13224.0,11547,17.0,SEED,Data,skyfi.com,SkyFi,Austin,United States,4.016438356164383,"['Accretion Capital, LLC' 'Rsquared Ventures' 'Moving Capital'
 'Capital Factory' 'Contrarian Thinking' 'J2 Ventures' 'Iron Gate Capital'
 'Balerion Space Ventures' 'Bill Perkins' 'Bill Perkins' 'Vivek Sodera'
 'Codie A. Sanchez' 'Sky Dayton']","['Accretion Capital', 'Balerion Space Ventures', 'Bill Perkins', 'Capital Factory', 'Codie A. Sanchez', 'Contrarian Thinking', 'Iron Gate Capital', 'J2 Ventures', 'Moving Capital', 'Rsquared Ventures', 'Sky Dayton', 'Vivek Sodera']",0,9.006095e-05
urn:harmonic:company:1016361,PRIVATE,42,6006.0,7056,38.0,SERIES_A,Vertical Software,collov.com,Collov Home Design,Redwood City,United States,4.016438356164383,"['Matrix Partners India (aka Z47)' 'Ameba Capital' 'Taihill Venture'
 'MindWorks Capital' 'Xinghan Capital' 'IMO Ventures' '将门创投' 'MPCi'
 'K2VC 险峰' '金牌橱柜有限公司' 'Detao Capital' 'Brightway Future Capital'
 'Skysaga Capital' 'Ming Lei']","['Ameba Capital', 'Brightway Future Capital', 'Detao Capital', 'IMO Ventures', 'K2VC 险峰', 'MPCi', 'Matrix Partners India (aka Z47)', 'MindWorks Capital', 'Ming Lei', 'Skysaga Capital', 'Taihill Venture', 'Xinghan Capital', '将门创投', '金牌橱柜有限公司']",0,9.002232e-05
urn:harmonic:company:2038157,PRIVATE,37,291.0,5022,5.999716,SEED,Healthcare Services,radiclescience.com,Radicle Science,San Diego,United States,5.010958904109589,"['Centre Street Partners' 'Living Fund' 'Tyler Wakstein'
 'Social Impact Capital' 'Everywhere Ventures'
 'Santa Barbara Angel Alliance' 'Wayne Chang' 'Jeff Seibert']","['Centre Street Partners', 'Everywhere Ventures', 'Jeff Seibert', 'Living Fund', 'Santa Barbara Angel Alliance', 'Social Impact Capital', 'Tyler Wakstein', 'Wayne Chang']",0,9.0005495e-05
urn:harmonic:company:678147,PRIVATE,86,540.0,6671,46.65,SERIES_B,Data,tonic.ai,Tonic.ai,San Francisco,United States,7.019178082191781,"['Bloomberg Beta' 'Insight Partners' 'GGV Capital U.S.' 'Xfund' 'Octave'
 'Heavybit' 'SVCI - Silicon Valley CISO Investments' 'Tau Ventures'
 'Notable Capital' 'Augusto Marietti' 'Travis May' 'Assaf Wand'
 'Anthony Goldbloom']","['Anthony Goldbloom', 'Assaf Wand', 'Augusto Marietti', 'Bloomberg Beta', 'GGV Capital U.S.', 'Heavybit', 'Insight Partners', 'Notable Capital', 'Octave', 'SVCI - Silicon Valley CISO Investments', 'Silicon Valley CISO Investments', 'Tau Ventures', 'Travis May', 'Xfund']",0,8.9988156e-05
urn:harmonic:company:12590539,PRIVATE,24,3.0,1744,5.0,SEED,Healthcare Services,jona.health,Jona,New York,United States,3.0136986301369864,"['Alumni Ventures' 'Breyer Capital' 'Inflect' 'Connecticut Innovations'
 'City Light Capital' 'Kicker Ventures' 'Meridian Street Capital']","['Alumni Ventures', 'Breyer Capital', 'City Light Capital', 'Connecticut Innovations', 'Inflect', 'Kicker Ventures', 'Meridian Street Capital']",0,8.994346e-05
urn:harmonic:company:12867184,PRIVATE,9,141.0,1915,17.912488,SERIES_A,,gentrace.ai,Gentrace,San Francisco,United States,4.76986301369863,"['NextView Ventures' 'Joseph Lau' 'Correlation Ventures'
 'Polymath Capital' 'K9 Ventures' 'Room40' 'Headline' 'Pear VC'
 'Collaborative Fund' 'Alexander Atallah' 'Matrix Partners'
 'Tuomas Artman' 'Steve Bartel' 'Wesley Tang-Wymer' 'Lee Hower'
 'Amit Chu, Cfa' 'Bryan Chang' 'Martin Mao' 'David Cramer' 'Jett Fein'
 'Tony Liu' 'Dr. Manu Kumar 👋🏽' 'Varun Gupta' 'Garrett Lord'
 'Yuhki Yamashita' 'Linda Tong']","['Alexander Atallah', 'Amit Chu', 'Cfa', 'Bryan Chang', 'Collaborative Fund', 'Correlation Ventures', 'David Cramer', 'Dr. Manu Kumar 👋🏽', 'Garrett Lord', 'Headline', 'Jett Fein', 'Joseph Lau', 'K9 Ventures', 'Lee Hower', 'Linda Tong', 'Martin Mao', 'Matrix Partners', 'NextView Ventures', 'Pear VC', 'Polymath Capital', 'Room40', 'Steve Bartel', 'Tony Liu', 'Tuomas Artman', 'Varun Gupta', 'Wesley Tang-Wymer', 'Yuhki Yamashita']",0,8.987127e-05
